a_mean,a_median,a_pct10,a_pct25,a_pct75,a_pct90,annual,area,area_title,area_type,emp_prse,group,h_mean,h_median,h_pct10,h_pct25,h_pct75,h_pct90,hourly,jobs_1000,loc_quotient,mean_prse,naics,naics_title,occ_code,occ_title,own_code,pct_tot,pct_total,tot_emp,year
43170,38390,19000,24730,58200,74460, ,8,Colorado,2,2.3,major,20.76,18.46,9.13,11.89,27.98,35.8, ,24.878,1.01,2.2,0,Cross-industry,33-0000,Protective Service Occupations,5.0,,,55380,2012
22170,19020,16520,17460,23800,32460, ,8,Colorado,2,1,major,10.66,9.15,7.94,8.39,11.44,15.61, ,95.101,1.07,0.8,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,5.0,,,211710,2012
25980,23250,17190,19130,29700,38190, ,8,Colorado,2,1.7,major,12.49,11.18,8.26,9.2,14.28,18.36, ,33.689,1.03,1.0,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,5.0,,,75000,2012
25880,21710,16880,18370,28710,41340, ,8,Colorado,2,2.7,major,12.44,10.44,8.12,8.83,13.81,19.87, ,28.804,0.98,1.1,0,Cross-industry,39-0000,Personal Care and Service Occupations,5.0,,,64120,2012
40460,28060,17470,19920,46570,78740, ,8,Colorado,2,1.3,major,19.45,13.49,8.4,9.58,22.39,37.86, ,112.29,1.06,1.0,0,Cross-industry,41-0000,Sales and Related Occupations,5.0,,,249970,2012
35790,33420,19920,25510,43870,55500, ,8,Colorado,2,0.9,major,17.21,16.07,9.58,12.27,21.09,26.68, ,160.97,0.98,0.4,0,Cross-industry,43-0000,Office and Administrative Support Occupations,5.0,,,358340,2012
28140,25430,17150,19040,32780,43030, ,8,Colorado,2,10.6,major,13.53,12.23,8.25,9.15,15.76,20.69, ,1.646,0.5,2.2,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",5.0,,,3660,2012
43940,39940,25350,31480,53880,68400, ,8,Colorado,2,1.6,major,21.12,19.2,12.19,15.14,25.9,32.89, ,47.171,1.23,0.8,0,Cross-industry,47-0000,Construction and Extraction Occupations,5.0,,,105010,2012
45230,43000,23210,31290,57450,71210, ,8,Colorado,2,1.8,major,21.75,20.67,11.16,15.04,27.62,34.24, ,38.2,0.98,0.7,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",5.0,,,85040,2012
35560,31790,18990,23420,43290,58280, ,8,Colorado,2,3.3,major,17.1,15.29,9.13,11.26,20.81,28.02, ,42.529,0.64,1.0,0,Cross-industry,51-0000,Production Occupations,5.0,,,94680,2012
35790,31670,18400,22930,42680,57750, ,8,Colorado,2,2.5,major,17.21,15.23,8.85,11.02,20.52,27.76, ,53.476,0.79,1.8,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,5.0,,,119050,2012
121420,106680,53990,75920,147560,#, ,9,Connecticut,2,1.3,major,58.37,51.29,25.96,36.5,70.94,#, ,67.338,1.37,0.7,0,Cross-industry,11-0000,Management Occupations,5.0,,,109130,2012
79260,70980,41160,53600,91560,120690, ,9,Connecticut,2,2.2,major,38.11,34.12,19.79,25.77,44.02,58.03, ,53.174,1.08,1.2,0,Cross-industry,13-0000,Business and Financial Operations Occupations,5.0,,,86170,2012
83460,79860,45310,60140,102450,126340, ,9,Connecticut,2,2.9,major,40.12,38.39,21.78,28.91,49.25,60.74, ,27.449,1,1.0,0,Cross-industry,15-0000,Computer and Mathematical Occupations,5.0,,,44480,2012
78000,76180,46480,58930,93490,114530, ,9,Connecticut,2,2.3,major,37.5,36.62,22.35,28.33,44.95,55.06, ,19.611,1.08,1.4,0,Cross-industry,17-0000,Architecture and Engineering Occupations,5.0,,,31780,2012
76570,71870,39930,51320,92230,118320, ,9,Connecticut,2,6.7,major,36.81,34.55,19.2,24.67,44.34,56.89, ,8.013,0.95,2.5,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",5.0,,,12990,2012
50180,47300,26390,33170,65290,79840, ,9,Connecticut,2,2,major,24.13,22.74,12.69,15.94,31.39,38.39, ,20.249,1.4,2.7,0,Cross-industry,21-0000,Community and Social Service Occupations,5.0,,,32820,2012
108550,85720,40810,54270,138380,#, ,9,Connecticut,2,2.5,major,52.19,41.21,19.62,26.09,66.53,#, ,8.258,1.05,3.1,0,Cross-industry,23-0000,Legal Occupations,5.0,,,13380,2012
58080,53210,23330,31980,76020,92730, ,9,Connecticut,2,1.5,major,27.92,25.58,11.22,15.38,36.55,44.58, ,77.338,1.2,3.6,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",5.0,,,125340,2012
54060,46370,19450,28880,69740,97370, ,9,Connecticut,2,3.9,major,25.99,22.29,9.35,13.89,33.53,46.81, ,14.325,1.07,3.1,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",5.0,,,23220,2012
81820,71550,38630,54190,92090,132230, ,9,Connecticut,2,1.7,major,39.34,34.4,18.57,26.05,44.28,63.57, ,61.256,1.04,1.3,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,5.0,,,99270,2012
33390,31970,22890,26730,37910,46110, ,9,Connecticut,2,2.2,major,16.05,15.37,11.01,12.85,18.23,22.17, ,30.621,1.02,0.8,0,Cross-industry,31-0000,Healthcare Support Occupations,5.0,,,49620,2012
47870,47520,20790,27250,64840,76200, ,9,Connecticut,2,4.2,major,23.01,22.85,10.0,13.1,31.17,36.64, ,22.54,0.92,2.4,0,Cross-industry,33-0000,Protective Service Occupations,5.0,,,36530,2012
24140,19760,17870,18520,26620,36240, ,9,Connecticut,2,0.9,major,11.61,9.5,8.59,8.9,12.8,17.42, ,80.066,0.9,0.9,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,5.0,,,129760,2012
30100,26870,18650,21010,36130,46540, ,9,Connecticut,2,2.1,major,14.47,12.92,8.97,10.1,17.37,22.37, ,35.462,1.09,1.1,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,5.0,,,57470,2012
28370,23690,18170,19330,31780,45770, ,9,Connecticut,2,2.5,major,13.64,11.39,8.74,9.3,15.28,22.01, ,36.363,1.24,1.1,0,Cross-industry,39-0000,Personal Care and Service Occupations,5.0,,,58930,2012
46250,28560,18540,20110,52890,93190, ,9,Connecticut,2,1.3,major,22.23,13.73,8.91,9.67,25.43,44.8, ,101.79,0.96,1.7,0,Cross-industry,41-0000,Sales and Related Occupations,5.0,,,164960,2012
40290,37920,21350,28520,49620,60610, ,9,Connecticut,2,1,major,19.37,18.23,10.27,13.71,23.85,29.14, ,161.85,0.99,0.7,0,Cross-industry,43-0000,Office and Administrative Support Occupations,5.0,,,262300,2012
28080,23170,17950,18860,29710,50130, ,9,Connecticut,2,13,major,13.5,11.14,8.63,9.07,14.28,24.1, ,0.454,0.14,5.4,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",5.0,,,740,2012
53280,51250,30760,38570,64830,79180, ,9,Connecticut,2,2.1,major,25.61,24.64,14.79,18.54,31.17,38.07, ,27.204,0.71,0.9,0,Cross-industry,47-0000,Construction and Extraction Occupations,5.0,,,44090,2012
49820,47690,26970,35370,61860,75640, ,9,Connecticut,2,2.6,major,23.95,22.93,12.96,17.01,29.74,36.37, ,33.147,0.85,1.1,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",5.0,,,53720,2012
40220,36650,21180,27000,48900,64980, ,9,Connecticut,2,1.9,major,19.34,17.62,10.18,12.98,23.51,31.24, ,60.083,0.91,1.6,0,Cross-industry,51-0000,Production Occupations,5.0,,,97370,2012
34720,30880,19120,22770,42030,56370, ,9,Connecticut,2,2.1,major,16.69,14.85,9.19,10.95,20.21,27.1, ,53.412,0.79,1.0,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,5.0,,,86560,2012
130690,117580,64960,86840,160730,#, ,10,Delaware,2,3.5,major,62.83,56.53,31.23,41.75,77.27,#, ,43.19,0.88,2.1,0,Cross-industry,11-0000,Management Occupations,5.0,,,17520,2012
70660,63970,38920,48520,86800,113210, ,10,Delaware,2,3.2,major,33.97,30.76,18.71,23.32,41.73,54.43, ,58.786,1.19,1.1,0,Cross-industry,13-0000,Business and Financial Operations Occupations,5.0,,,23850,2012
82460,79680,45950,59410,103500,123960, ,10,Delaware,2,7,major,39.64,38.31,22.09,28.56,49.76,59.6, ,33.733,1.23,1.7,0,Cross-industry,15-0000,Computer and Mathematical Occupations,5.0,,,13690,2012
77070,70930,36560,49750,98960,129300, ,10,Delaware,2,15,major,37.06,34.1,17.58,23.92,47.58,62.16, ,16.198,0.9,3.9,0,Cross-industry,17-0000,Architecture and Engineering Occupations,5.0,,,6570,2012
76860,71220,40070,55050,97200,125180, ,10,Delaware,2,2.9,major,36.95,34.24,19.26,26.47,46.73,60.18, ,17.427,2.06,3.9,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",5.0,,,7070,2012
42770,39970,25110,32440,50290,66340, ,10,Delaware,2,3,major,20.56,19.22,12.07,15.6,24.18,31.89, ,14.96,1.04,2.2,0,Cross-industry,21-0000,Community and Social Service Occupations,5.0,,,6070,2012
113430,93650,39830,52720,164580,#, ,10,Delaware,2,6.7,major,54.54,45.03,19.15,25.35,79.13,#, ,11.825,1.51,5.5,0,Cross-industry,23-0000,Legal Occupations,5.0,,,4800,2012
51240,50120,22500,33880,67340,79340, ,10,Delaware,2,2.7,major,24.63,24.1,10.82,16.29,32.38,38.14, ,61.606,0.96,3.2,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",5.0,,,25000,2012
47600,39720,19520,27020,59570,83940, ,10,Delaware,2,5,major,22.89,19.1,9.38,12.99,28.64,40.36, ,8.284,0.62,3.1,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",5.0,,,3360,2012
80160,66710,33900,49340,87910,144490, ,10,Delaware,2,5,major,38.54,32.07,16.3,23.72,42.26,69.47, ,65.605,1.12,2.4,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,5.0,,,26620,2012
28890,27360,20330,23090,32930,38980, ,10,Delaware,2,4.2,major,13.89,13.15,9.77,11.1,15.83,18.74, ,29.347,0.98,1.5,0,Cross-industry,31-0000,Healthcare Support Occupations,5.0,,,11910,2012
38120,32340,19380,23910,45100,67420, ,10,Delaware,2,5.4,major,18.33,15.55,9.32,11.49,21.68,32.41, ,23.533,0.96,3.9,0,Cross-industry,33-0000,Protective Service Occupations,5.0,,,9550,2012
21850,19250,16120,17290,24470,31790, ,10,Delaware,2,1.7,major,10.5,9.25,7.75,8.31,11.76,15.29, ,94.891,1.07,1.1,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,5.0,,,38500,2012
26960,24450,16750,18840,32570,40510, ,10,Delaware,2,5.3,major,12.96,11.75,8.05,9.06,15.66,19.48, ,32.844,1.01,2.0,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,5.0,,,13330,2012
25740,22350,16490,18210,29700,40640, ,10,Delaware,2,5.2,major,12.37,10.75,7.93,8.76,14.28,19.54, ,24.57,0.84,1.7,0,Cross-industry,39-0000,Personal Care and Service Occupations,5.0,,,9970,2012
36260,25710,16830,18760,42950,69450, ,10,Delaware,2,2.6,major,17.43,12.36,8.09,9.02,20.65,33.39, ,112.58,1.06,2.0,0,Cross-industry,41-0000,Sales and Related Occupations,5.0,,,45680,2012
35500,33160,19840,25200,43460,54930, ,10,Delaware,2,2,major,17.07,15.94,9.54,12.12,20.9,26.41, ,168.31,1.03,1.2,0,Cross-industry,43-0000,Office and Administrative Support Occupations,5.0,,,68290,2012
33890,33380,18780,23880,41450,49670, ,10,Delaware,2,13.8,major,16.29,16.05,9.03,11.48,19.93,23.88, ,2.248,0.68,2.0,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",5.0,,,910,2012
45240,42370,25210,31730,56840,70560, ,10,Delaware,2,3.8,major,21.75,20.37,12.12,15.25,27.33,33.92, ,35.695,0.93,1.5,0,Cross-industry,47-0000,Construction and Extraction Occupations,5.0,,,14480,2012
45910,43820,25260,32250,58360,70980, ,10,Delaware,2,3.2,major,22.07,21.07,12.14,15.5,28.06,34.13, ,37.666,0.97,1.3,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",5.0,,,15280,2012
34180,28870,19870,22430,42980,57680, ,10,Delaware,2,9.2,major,16.43,13.88,9.55,10.78,20.67,27.73, ,48.886,0.74,3.3,0,Cross-industry,51-0000,Production Occupations,5.0,,,19840,2012
32950,29070,17340,20630,40690,55590, ,10,Delaware,2,4,major,15.84,13.98,8.34,9.92,19.56,26.73, ,57.818,0.86,1.7,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,5.0,,,23460,2012
129610,126240,65020,97930,152640,#, ,11,District of Columbia,2,1,major,62.31,60.69,31.26,47.08,73.39,#, ,119.33,2.43,1.4,0,Cross-industry,11-0000,Management Occupations,5.0,,,78020,2012
87410,82350,45950,60640,105220,136780, ,11,District of Columbia,2,1.1,major,42.02,39.59,22.09,29.16,50.59,65.76, ,158.49,3.22,3.3,0,Cross-industry,13-0000,Business and Financial Operations Occupations,5.0,,,103620,2012
92960,92010,52420,68780,115730,136760, ,11,District of Columbia,2,2.1,major,44.69,44.24,25.2,33.07,55.64,65.75, ,52.44,1.91,3.6,0,Cross-industry,15-0000,Computer and Mathematical Occupations,5.0,,,34280,2012
98020,95420,51170,68840,126240,152640, ,11,District of Columbia,2,4.2,major,47.13,45.87,24.6,33.09,60.69,73.38, ,21.077,1.17,5.1,0,Cross-industry,17-0000,Architecture and Engineering Occupations,5.0,,,13780,2012
94840,92330,39250,62470,125220,152640, ,11,District of Columbia,2,3.3,major,45.59,44.39,18.87,30.03,60.2,73.39, ,30.316,3.58,6.1,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",5.0,,,19820,2012
52900,47350,25770,34350,67520,87750, ,11,District of Columbia,2,4.7,major,25.43,22.77,12.39,16.51,32.46,42.19, ,17.27,1.2,3.1,0,Cross-industry,21-0000,Community and Social Service Occupations,5.0,,,11290,2012
144010,136780,59050,89490,175260,#, ,11,District of Columbia,2,2.1,major,69.24,65.76,28.39,43.02,84.26,#, ,61.072,7.78,3.8,0,Cross-industry,23-0000,Legal Occupations,5.0,,,39930,2012
66080,56250,24610,36800,81700,115160, ,11,District of Columbia,2,1.7,major,31.77,27.04,11.83,17.69,39.28,55.37, ,48.347,0.75,3.9,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",5.0,,,31610,2012
79420,72220,32540,48160,97930,130210, ,11,District of Columbia,2,3.5,major,38.18,34.72,15.64,23.15,47.08,62.6, ,40.75,3.03,2.7,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",5.0,,,26640,2012
83760,71390,37440,53160,92700,141930, ,11,District of Columbia,2,5.3,major,40.27,34.32,18.0,25.56,44.57,68.24, ,45.655,0.78,3.9,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,5.0,,,29850,2012
31860,29440,20440,22960,38090,46600, ,11,District of Columbia,2,5,major,15.32,14.16,9.83,11.04,18.31,22.41, ,18.048,0.6,2.8,0,Cross-industry,31-0000,Healthcare Support Occupations,5.0,,,11800,2012
56830,47970,26500,33180,66730,111520, ,11,District of Columbia,2,4.3,major,27.32,23.06,12.74,15.95,32.08,53.62, ,37.354,1.52,12.5,0,Cross-industry,33-0000,Protective Service Occupations,5.0,,,24420,2012
27490,22940,17990,18830,32400,42290, ,11,District of Columbia,2,2.3,major,13.22,11.03,8.65,9.05,15.58,20.33, ,74.648,0.84,2.0,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,5.0,,,48800,2012
30690,29350,21240,24890,34990,39780, ,11,District of Columbia,2,7.4,major,14.76,14.11,10.21,11.97,16.82,19.13, ,32.327,0.99,1.3,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,5.0,,,21130,2012
33230,28760,18890,21790,36730,51120, ,11,District of Columbia,2,6,major,15.97,13.83,9.08,10.48,17.66,24.58, ,17.324,0.59,3.6,0,Cross-industry,39-0000,Personal Care and Service Occupations,5.0,,,11330,2012
43530,30230,18810,21070,49880,88820, ,11,District of Columbia,2,4.7,major,20.93,14.53,9.04,10.13,23.98,42.7, ,37.469,0.35,3.2,0,Cross-industry,41-0000,Sales and Related Occupations,5.0,,,24500,2012
46510,43820,25910,33090,56270,71150, ,11,District of Columbia,2,1.9,major,22.36,21.07,12.46,15.91,27.05,34.21, ,125.64,0.77,0.9,0,Cross-industry,43-0000,Office and Administrative Support Occupations,5.0,,,82140,2012
54930,53020,29970,39540,68970,85210, ,11,District of Columbia,2,5,major,26.41,25.49,14.41,19.01,33.16,40.97, ,18.222,0.48,1.9,0,Cross-industry,47-0000,Construction and Extraction Occupations,5.0,,,11910,2012
53280,53220,30310,39800,65440,76440, ,11,District of Columbia,2,4.6,major,25.62,25.59,14.57,19.13,31.46,36.75, ,14.622,0.38,1.9,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",5.0,,,9560,2012
49710,47000,19780,28530,68070,84990, ,11,District of Columbia,2,**,major,23.9,22.6,9.51,13.71,32.72,40.86, ,**,**,8.8,0,Cross-industry,51-0000,Production Occupations,5.0,,,**,2012
40370,36300,19090,25030,46510,61980, ,11,District of Columbia,2,4,major,19.41,17.45,9.18,12.03,22.36,29.8, ,21.381,0.32,6.8,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,5.0,,,13980,2012
107010,93130,46710,65140,131820,#, ,12,Florida,2,0.9,major,51.45,44.77,22.46,31.32,63.38,#, ,32.882,0.67,0.4,0,Cross-industry,11-0000,Management Occupations,5.0,,,239180,2012
62020,56240,32340,41880,75030,96000, ,12,Florida,2,0.8,major,29.82,27.04,15.55,20.13,36.07,46.16, ,51.886,1.05,0.4,0,Cross-industry,13-0000,Business and Financial Operations Occupations,5.0,,,377410,2012
70930,67330,35500,47580,89760,112910, ,12,Florida,2,1.5,major,34.1,32.37,17.07,22.88,43.15,54.29, ,22.143,0.81,0.8,0,Cross-industry,15-0000,Computer and Mathematical Occupations,5.0,,,161070,2012
69490,65430,34560,46520,88460,111320, ,12,Florida,2,2.1,major,33.41,31.46,16.62,22.37,42.53,53.52, ,13.532,0.75,0.9,0,Cross-industry,17-0000,Architecture and Engineering Occupations,5.0,,,98430,2012
58150,50570,28950,36760,71590,95230, ,12,Florida,2,4.6,major,27.96,24.31,13.92,17.67,34.42,45.78, ,5.331,0.63,1.2,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",5.0,,,38780,2012
40730,37160,24030,29260,48400,63380, ,12,Florida,2,1.4,major,19.58,17.87,11.55,14.07,23.27,30.47, ,11.684,0.81,0.9,0,Cross-industry,21-0000,Community and Social Service Occupations,5.0,,,84990,2012
86360,59630,31810,41570,110590,183810, ,12,Florida,2,1.8,major,41.52,28.67,15.3,19.98,53.17,88.37, ,10.645,1.36,2.4,0,Cross-industry,23-0000,Legal Occupations,5.0,,,77430,2012
48070,43240,20780,30190,59170,79950, ,12,Florida,2,1.5,major,23.11,20.79,9.99,14.52,28.45,38.44, ,53.658,0.83,2.0,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",5.0,,,390300,2012
45740,38730,19540,26120,55900,77120, ,12,Florida,2,1.9,major,21.99,18.62,9.39,12.56,26.88,37.07, ,11.752,0.87,1.2,0,Cross-industry,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",5.0,,,85480,2012
70110,56830,29500,41330,75650,120160, ,12,Florida,2,1.6,major,33.71,27.32,14.18,19.87,36.37,57.77, ,63.16,1.08,0.8,0,Cross-industry,29-0000,Healthcare Practitioners and Technical Occupations,5.0,,,459410,2012
27000,24780,18420,21060,30090,37600, ,12,Florida,2,1.2,major,12.98,11.92,8.86,10.13,14.47,18.08, ,29.292,0.97,0.5,0,Cross-industry,31-0000,Healthcare Support Occupations,5.0,,,213060,2012
39760,34160,18400,22850,50050,71730, ,12,Florida,2,1.8,major,19.12,16.42,8.85,10.99,24.06,34.49, ,29.909,1.21,2.5,0,Cross-industry,33-0000,Protective Service Occupations,5.0,,,217550,2012
21560,18900,16540,17430,23060,29900, ,12,Florida,2,0.5,major,10.37,9.08,7.95,8.38,11.09,14.38, ,105.44,1.19,0.5,0,Cross-industry,35-0000,Food Preparation and Serving Related Occupations,5.0,,,766940,2012
23090,20630,16780,18020,25440,32940, ,12,Florida,2,1,major,11.1,9.92,8.07,8.66,12.23,15.84, ,38.866,1.19,0.5,0,Cross-industry,37-0000,Building and Grounds Cleaning and Maintenance Occupations,5.0,,,282710,2012
23970,20170,16720,17860,26390,36200, ,12,Florida,2,1.5,major,11.52,9.7,8.04,8.59,12.69,17.4, ,27.746,0.95,0.6,0,Cross-industry,39-0000,Personal Care and Service Occupations,5.0,,,201820,2012
36140,24510,17070,18740,41250,68640, ,12,Florida,2,0.6,major,17.38,11.78,8.21,9.01,19.83,33, ,133.1,1.25,0.6,0,Cross-industry,41-0000,Sales and Related Occupations,5.0,,,968170,2012
31550,28960,18730,22680,37500,48030, ,12,Florida,2,0.5,major,15.17,13.92,9.0,10.9,18.03,23.09, ,182.07,1.11,0.2,0,Cross-industry,43-0000,Office and Administrative Support Occupations,5.0,,,1324320,2012
21730,18730,16510,17340,22440,32650, ,12,Florida,2,4,major,10.45,9.01,7.94,8.34,10.79,15.7, ,4.456,1.36,1.4,0,Cross-industry,45-0000,"Farming, Fishing, and Forestry Occupations",5.0,,,32410,2012
36760,33690,20800,26050,43940,57480, ,12,Florida,2,1.1,major,17.68,16.2,10.0,12.52,21.13,27.63, ,34.538,0.9,0.5,0,Cross-industry,47-0000,Construction and Extraction Occupations,5.0,,,251220,2012
39570,36740,21160,27500,49060,61910, ,12,Florida,2,1,major,19.02,17.67,10.17,13.22,23.59,29.76, ,41.361,1.06,0.5,0,Cross-industry,49-0000,"Installation, Maintenance, and Repair Occupations",5.0,,,300850,2012
31620,28250,18020,21420,37510,49960, ,12,Florida,2,1.5,major,15.2,13.58,8.66,10.3,18.04,24.02, ,38.284,0.58,0.5,0,Cross-industry,51-0000,Production Occupations,5.0,,,278470,2012
31670,26120,17300,19320,36530,51860, ,12,Florida,2,1.2,major,15.23,12.56,8.32,9.29,17.56,24.93, ,58.268,0.87,1.5,0,Cross-industry,53-0000,Transportation and Material Moving Occupations,5.0,,,423830,2012
106520,91760,46060,64260,131790,#, ,13,Georgia,2,0.9,major,51.21,44.12,22.14,30.89,63.36,#, ,53.762,1.1,0.6,0,Cross-industry,11-0000,Management Occupations,5.0,,,205130,2012
69720,61820,34630,45680,83670,111820, ,13,Georgia,2,1.5,major,33.52,29.72,16.65,21.96,40.23,53.76, ,52.804,1.07,0.8,0,Cross-industry,13-0000,Business and Financial Operations Occupations,5.0,,,201480,2012
76060,72410,37580,51750,94810,117690, ,13,Georgia,2,1.8,major,36.57,34.81,18.07,24.88,45.58,56.58, ,27.199,0.99,1.1,0,Cross-industry,15-0000,Computer and Mathematical Occupations,5.0,,,103780,2012
73630,69770,38900,52220,91030,113560, ,13,Georgia,2,1.9,major,35.4,33.54,18.7,25.11,43.77,54.6, ,13.806,0.76,1.3,0,Cross-industry,17-0000,Architecture and Engineering Occupations,5.0,,,52680,2012
60330,55220,28530,37980,76040,99250, ,13,Georgia,2,3.3,major,29.0,26.55,13.72,18.26,36.56,47.72, ,4.787,0.56,3.0,0,Cross-industry,19-0000,"Life, Physical, and Social Science Occupations",5.0,,,18270,2012
41880,36860,22290,28490,51690,69210, ,13,Georgia,2,1.7,major,20.14,17.72,10.72,13.7,24.85,33.27, ,10.839,0.75,3.8,0,Cross-industry,21-0000,Community and Social Service Occupations,5.0,,,41360,2012
97710,68360,33210,43600,131400,#, ,13,Georgia,2,3.6,major,46.98,32.86,15.97,20.96,63.17,#, ,7.494,0.95,4.0,0,Cross-industry,23-0000,Legal Occupations,5.0,,,28590,2012
45190,44350,17680,23240,58790,72420, ,13,Georgia,2,0.9,major,21.73,21.32,8.5,11.17,28.26,34.82, ,68.482,1.07,2.0,0,Cross-industry,25-0000,"Education, Training, and Library Occupations",5.0,,,261290,2012
